#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
97395	851584	855450	32071	35569	YDR021W	YNL271C	FAL1	BNI1	ATP-dependent RNA helicase FAL1|L000003480	PPF3|SHE5|formin BNI1|L000000190	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12099	-	NP_010304	P41832	-	NP_014128	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2069166	854166	851584	34408	32071	YOR005C	YDR021W	DNL4	FAL1	LIG4|DNA ligase (ATP) DNL4|L000003479	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1536	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: dnl4 - fal1-1 [SGA score = -0.1536, P-value = 0.004439]	-	BIOGRID	Q08387	-	NP_014647	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2069675	854204	851584	34441	32071	YOR039W	YDR021W	CKB2	FAL1	casein kinase 2 regulatory subunit CKB2|L000000345	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1384	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ckb2 - fal1-1 [SGA score = -0.1384, P-value = 4.059E-7]	-	BIOGRID	P38930	-	NP_014682	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2070029	854253	851584	34484	32071	YOR086C	YDR021W	TCB1	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1409	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: tcb1 - fal1-1 [SGA score = -0.1409, P-value = 0.01127]	-	BIOGRID	Q12466	-	NP_014729	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2070187	854273	851584	34502	32071	YOR106W	YDR021W	VAM3	FAL1	PTH1|SNAP receptor VAM3|L000003267|L000003302	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.227	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: vam3 - fal1-1 [SGA score = -0.2270, P-value = 6.358E-6]	-	BIOGRID	Q12241	-	NP_014749	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2070315	854296	851584	34524	32071	YOR129C	YDR021W	AFI1	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1806	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: afi1 - fal1-1 [SGA score = -0.1806, P-value = 2.428E-14]	-	BIOGRID	Q99222	-	NP_014772	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2070623	854370	851584	34593	32071	YOR195W	YDR021W	SLK19	FAL1	L000004340	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.4125	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: slk19 - fal1-1 [SGA score = -0.4125, P-value = 3.966E-11]	-	BIOGRID	Q08581	-	NP_014838	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2070653	854372	851584	34595	32071	YOR197W	YDR021W	MCA1	FAL1	YCA1|Ca(2+)-dependent cysteine protease MCA1	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1985	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: mca1 - fal1-1 [SGA score = -0.1985, P-value = 0.0004055]	-	BIOGRID	Q08601	-	NP_014840	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2070928	854449	851584	34664	32071	YOR275C	YDR021W	RIM20	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1988	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rim20 - fal1-1 [SGA score = -0.1988, P-value = 4.618E-5]	-	BIOGRID	Q12033	-	NP_014918	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2070993	854465	851584	34678	32071	YOR290C	YDR021W	SNF2	FAL1	GAM1|HAF1|SWI2|TYE3|SWI/SNF catalytic subunit SNF2|L000001945	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.5009	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: snf2 - fal1-1 [SGA score = -0.5009, P-value = 8.124E-8]	-	BIOGRID	P22082	-	NP_014933	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2071456	854542	851584	34745	32071	YOR360C	YDR021W	PDE2	FAL1	SRA5|3,5-cyclic-nucleotide phosphodiesterase PDE2|L000002046	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1537	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: pde2 - fal1-1 [SGA score = -0.1537, P-value = 0.004342]	-	BIOGRID	P06776	-	NP_015005	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2071594	1466488	851584	37030	32071	YOR376W-A	YDR021W	YOR376W-A	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.3112	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: yor376w-a - fal1-1 [SGA score = -0.3112, P-value = 4.188E-5]	-	BIOGRID	Q3E805	-	NP_878176	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2072094	856065	851584	36137	32071	YPL042C	YDR021W	SSN3	FAL1	CDK8|GIG2|NUT7|RYE5|SRB10|SSX7|UME5|URR1|cyclin-dependent serine/threonine protein kinase SSN3|L000002795|S000029631|L000002443|S000029520|L000002103	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.2258	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ssn3 - fal1-1 [SGA score = -0.2258, P-value = 0]	-	BIOGRID	P39073	-	NP_015283	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2072165	856058	851584	36131	32071	YPL049C	YDR021W	DIG1	FAL1	RST1|L000003122	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.3285	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: dig1 - fal1-1 [SGA score = -0.3285, P-value = 6.011E-46]	-	BIOGRID	Q03063	-	NP_015276	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2072450	856028	851584	36103	32071	YPL077C	YDR021W	YPL077C	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.3473	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ypl077c - fal1-1 [SGA score = -0.3473, P-value = 4.281E-6]	-	BIOGRID	Q02831	-	NP_015248	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2072968	855983	851584	36061	32071	YPL120W	YDR021W	VPS30	FAL1	APG6|ATG6|VPT30|L000003545	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1567	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: vps30 - fal1-1 [SGA score = -0.1567, P-value = 0.0006889]	-	BIOGRID	Q02948	-	NP_015205	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2073035	855978	851584	36056	32071	YPL125W	YDR021W	KAP120	FAL1	LPH2	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1451	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: kap120-supp2 - fal1-1 [SGA score = -0.1451, P-value = 0.001948]	-	BIOGRID	Q02932	-	NP_015200	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2073074	855970	851584	36048	32071	YPL133C	YDR021W	RDS2	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.2846	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rds2 - fal1-1 [SGA score = -0.2846, P-value = 2.709E-5]	-	BIOGRID	P19541	-	NP_015192	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2073173	855959	851584	36039	32071	YPL144W	YDR021W	POC4	FAL1	DMP1|PBA4	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.2002	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: poc4 - fal1-1 [SGA score = -0.2002, P-value = 0.007238]	-	BIOGRID	Q12245	-	NP_015181	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2073418	855937	851584	36017	32071	YPL166W	YDR021W	ATG29	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.2147	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: atg29 - fal1-1 [SGA score = -0.2147, P-value = 0.002137]	-	BIOGRID	Q12092	-	NP_015159	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2073622	855903	851584	35986	32071	YPL198W	YDR021W	RPL7B	FAL1	ribosomal 60S subunit protein L7B|YL8|L7B|L6B|L30|rp11|L000003304	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1879	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rpl7b - fal1-1 [SGA score = -0.1879, P-value = 0.04074]	-	BIOGRID	Q12213	-	NP_015126	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2073916	855869	851584	35953	32071	YPL259C	YDR021W	APM1	FAL1	YAP54|L000002494	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.3996	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: apm1 - fal1-1 [SGA score = -0.3996, P-value = 1.03E-11]	-	BIOGRID	Q00776	-	NP_015064	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2073994	855859	851584	35944	32071	YPL269W	YDR021W	KAR9	FAL1	L000002932	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1608	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: kar9 - fal1-1 [SGA score = -0.1608, P-value = 0.005701]	-	BIOGRID	P32526	-	NP_015054	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2074262	856149	851584	36215	32071	YPR036W-A	YDR021W	SPO24	FAL1	YPR036W-A	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.1581	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: spo24 - fal1-1 [SGA score = -0.1581, P-value = 0.03063]	-	BIOGRID	Q3E752	-	NP_690847	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2074961	856293	851584	36337	32071	YPR164W	YDR021W	MMS1	FAL1	RTT108|SLM6|L000003933	ATP-dependent RNA helicase FAL1|L000003480	Negative Genetic	genetic	Costanzo M (2016)	PUBMED:27708008	559292	559292	High Throughput	-0.2692	-	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: mms1 - fal1-1 [SGA score = -0.2692, P-value = 1.53E-5]	-	BIOGRID	Q06211	-	NP_015490	Q12099	-	NP_010304	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2350181	851394	851584	31903	32071	YDL160C	YDR021W	DHH1	FAL1	DExD/H-box ATP-dependent RNA helicase DHH1|L000000504	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-RNA	physical	Miller JE (2017)	PUBMED:29158339	559292	559292	High Throughput	-	-	-	-	BIOGRID	P39517	-	NP_010121	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2352784	851212	851584	31745	32071	YAL021C	YDR021W	CCR4	FAL1	FUN27|NUT21|CCR4-NOT core exoribonuclease subunit CCR4|L000000239	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-RNA	physical	Miller JE (2017)	PUBMED:29158339	559292	559292	High Throughput	-	-	-	-	BIOGRID	P31384	-	NP_009381	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2380621	856267	851584	36313	32071	YPR144C	YDR021W	NOC4	FAL1	UTP19	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-MS	physical	Shu S (2018)	PUBMED:29361028	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06512	-	NP_015470	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2453250	852697	851584	33076	32071	YGL178W	YDR021W	MPT5	FAL1	HTR1|PUF5|UTH4|L000001146	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-RNA	physical	Lapointe CP (2017)	PUBMED:28768715	559292	559292	High Throughput	-	-	-	-	BIOGRID	P39016	-	NP_011337	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2513819	850298	851584	30927	32071	YCL059C	YDR021W	KRR1	FAL1	L000004098	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-MS	physical	Sturm M (2017)	PUBMED:29263326	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P25586	-	NP_009872	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2560298	854881	851584	35050	32071	YML093W	YDR021W	UTP14	FAL1	-	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-MS	physical	Black JJ (2018)	PUBMED:29925570	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q04500	-	NP_013617	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2598302	851052	851584	31602	32071	YLR340W	YDR021W	RPP0	FAL1	RPL10E|ribosomal protein P0|P0|L10E|A0|L000002669	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-MS	physical	Kargas V (2019)	PUBMED:31115337	559292	559292	High Throughput	-	-	chemical crosslink	-	BIOGRID	P05317	-	NP_013444	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2789398	851584	853784	32071	34054	YDR021W	YKL078W	FAL1	DHR2	ATP-dependent RNA helicase FAL1|L000003480	-	Two-hybrid	physical	Vincent NG (2018)	PUBMED:29054886	559292	559292	High Throughput	-	-	Table S3	-	BIOGRID	Q12099	-	NP_010304	P36009	-	NP_012845	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2789436	851584	853197	32071	33530	YDR021W	YGR280C	FAL1	PXR1	ATP-dependent RNA helicase FAL1|L000003480	GNO1|PinX1|S000007659	Two-hybrid	physical	Vincent NG (2018)	PUBMED:29054886	559292	559292	High Throughput	-	-	Table S3	-	BIOGRID	Q12099	-	NP_010304	P53335	-	NP_011796	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2789437	851584	856864	32071	36871	YDR021W	YER127W	FAL1	LCP5	ATP-dependent RNA helicase FAL1|L000003480	L000004265	Two-hybrid	physical	Vincent NG (2018)	PUBMED:29054886	559292	559292	High Throughput	-	-	Table S3	-	BIOGRID	Q12099	-	NP_010304	P40079	-	NP_011053	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2789544	851584	851049	32071	31600	YDR021W	YLR336C	FAL1	SGD1	ATP-dependent RNA helicase FAL1|L000003480	L000003498	Two-hybrid	physical	Vincent NG (2018)	PUBMED:29054886	559292	559292	High Throughput	-	-	Table S3	-	BIOGRID	Q12099	-	NP_010304	Q06132	-	NP_013440	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2789565	851049	851584	31600	32071	YLR336C	YDR021W	SGD1	FAL1	L000003498	ATP-dependent RNA helicase FAL1|L000003480	Two-hybrid	physical	Vincent NG (2018)	PUBMED:29054886	559292	559292	High Throughput	-	-	Table S3	-	BIOGRID	Q06132	-	NP_013440	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
2789646	851049	851584	31600	32071	YLR336C	YDR021W	SGD1	FAL1	L000003498	ATP-dependent RNA helicase FAL1|L000003480	Affinity Capture-Western	physical	Vincent NG (2018)	PUBMED:29054886	559292	559292	Low Throughput	-	-	Table S4	-	BIOGRID	Q06132	-	NP_013440	Q12099	-	NP_010304	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
